Hour,Region,TotalLoad_MW,AvailableRE_MW,GridPurchase_MW,GridSell_MW,UsedRE_MW,RE_Charge_MW,GridCharge_MW,Discharge_MW,Curtailment_MW,NetImport_MW,SOC_MWh
1196,RegionB,279.33345045000004,45.3803,143.95315045000004,0.0,45.3803,0.0,0.0,90.0,0.0,143.95315045000004,129.82608695652175
1197,RegionB,306.55665000000005,49.1245,167.43215000000004,0.0,49.1245,0.0,0.0,90.0,0.0,167.43215000000004,32.0
1198,RegionB,351.84689955000005,108.1237,243.72319955000006,0.0,108.1237,-0.0,0.0,0.0,0.0,243.72319955000006,32.0
1199,RegionB,426.70350045000004,119.2187,307.48480045,0.0,119.2187,0.0,0.0,0.0,0.0,307.48480045,32.0
1200,RegionB,371.74049955000004,118.0543,343.68619955,0.0,28.054299999999998,90.0,0.0,0.0,0.0,343.68619955,115.7
1201,RegionB,420.0313495500001,124.0747,385.95664955000007,0.0,34.07470000000001,90.0,0.0,0.0,0.0,385.95664955000007,199.4
1202,RegionB,469.4436,79.704,479.7396,0.0,0.0,79.704,10.296000000000006,0.0,0.0,479.7396,283.1
1203,RegionB,476.32320000000004,79.704,436.2966193548387,0.0,40.02658064516131,39.67741935483868,0.0,0.0,0.0,436.2966193548387,320.0
1204,RegionB,473.08680045,79.704,393.38280045,0.0,79.704,-0.0,0.0,0.0,0.0,393.38280045,320.0
1205,RegionB,479.88135045,79.704,400.17735045,0.0,79.704,0.0,0.0,0.0,0.0,400.17735045,320.0
1206,RegionB,482.83920045,79.704,403.13520045,0.0,79.704,0.0,0.0,0.0,0.0,403.13520045,320.0
1207,RegionB,495.84780045,79.704,416.14380045,0.0,79.704,0.0,0.0,-0.0,0.0,416.14380045,320.0
1208,RegionB,469.07730045000005,79.704,389.37330045000004,0.0,79.704,0.0,0.0,-0.0,0.0,389.37330045000004,320.0
1209,RegionB,486.14580000000007,83.8298,402.31600000000003,0.0,83.8298,0.0,0.0,-0.0,0.0,402.31600000000003,320.0
1210,RegionB,465.0399,87.6744,377.3655,0.0,87.6744,0.0,0.0,-0.0,0.0,377.3655,320.0
1211,RegionB,482.85629955,90.9758,391.88049955,0.0,90.9758,0.0,0.0,-0.0,0.0,391.88049955,320.0
1212,RegionB,441.77535,85.1418,356.63355,0.0,85.1418,0.0,0.0,0.0,0.0,356.63355,320.0
1213,RegionB,413.21700045,80.3266,332.89040045,0.0,80.3266,0.0,0.0,0.0,0.0,332.89040045,320.0
1214,RegionB,410.55885045,76.0281,334.53075045,0.0,76.0281,0.0,0.0,0.0,0.0,334.53075045,320.0
1215,RegionB,372.30930045,68.175,304.13430045,0.0,68.175,0.0,0.0,0.0,0.0,304.13430045,320.0
1216,RegionB,328.563,61.4081,267.1549,0.0,61.4081,-0.0,0.0,0.0,0.0,267.1549,320.0
1217,RegionB,307.37745,54.4029,162.97455000000002,0.0,54.4029,0.0,0.0,90.0,0.0,162.97455000000002,222.17391304347825
1218,RegionB,316.39140000000003,54.1683,172.22310000000004,0.0,54.1683,0.0,0.0,90.0,0.0,172.22310000000004,124.34782608695652
1219,RegionB,303.57135045,50.9688,167.64255045000004,0.0,50.9688,0.0,0.0,84.96,0.0,167.64255045000004,32.0
1220,RegionB,321.6915,51.0199,270.6716,0.0,51.0199,0.0,0.0,0.0,0.0,270.6716,32.0
1221,RegionB,369.9297,58.2714,311.65830000000005,0.0,58.2714,0.0,0.0,0.0,0.0,311.65830000000005,32.0
1222,RegionB,358.5978,106.4572,252.1406,0.0,106.4572,0.0,0.0,0.0,0.0,252.1406,32.0
1223,RegionB,479.42145000000005,123.6818,355.73965000000004,0.0,123.6818,-0.0,0.0,0.0,0.0,355.73965000000004,32.0
1224,RegionB,469.88460045,125.6258,344.25880044999997,0.0,125.6258,0.0,0.0,0.0,0.0,344.25880044999997,32.0
1225,RegionB,466.35300045,129.204,337.14900045,0.0,129.204,0.0,0.0,0.0,0.0,337.14900045,32.0
1226,RegionB,492.8224504500001,79.704,413.11845045000007,0.0,79.704,0.0,0.0,0.0,0.0,413.11845045000007,32.0
1227,RegionB,479.49300000000005,79.704,442.0748198048388,0.0,37.41818019516125,42.285819804838745,0.0,0.0,0.0,442.0748198048388,71.32581241850004
1228,RegionB,481.54409955000006,79.704,491.84009955000005,0.0,0.0,79.704,10.296000000000006,0.0,0.0,491.84009955000005,155.02581241850004
1229,RegionB,504.79425045000005,79.704,515.09025045,0.0,0.0,79.704,10.296000000000006,0.0,0.0,515.09025045,238.72581241850003
1230,RegionB,512.31240045,79.704,520.0,0.0,0.0,79.704,7.687599549999973,0.0,0.0,520.0,320.0
1231,RegionB,498.97035045,79.704,419.26635045,0.0,79.704,0.0,0.0,-0.0,0.0,419.26635045,320.0
1232,RegionB,479.81835,79.704,400.11435,0.0,79.704,0.0,0.0,0.0,0.0,400.11435,320.0
1233,RegionB,469.79820045,83.8298,385.96840045,0.0,83.8298,0.0,0.0,0.0,0.0,385.96840045,320.0
1234,RegionB,495.03150000000005,87.6744,407.35710000000006,0.0,87.6744,0.0,0.0,0.0,0.0,407.35710000000006,320.0
1235,RegionB,467.58285045,86.2745,381.30835045000003,0.0,86.2745,0.0,0.0,0.0,0.0,381.30835045000003,320.0
1236,RegionB,441.93735000000004,84.0442,357.89315000000005,0.0,84.0442,0.0,0.0,0.0,0.0,357.89315000000005,320.0
1237,RegionB,396.8919000000001,77.9954,318.89650000000006,0.0,77.9954,0.0,0.0,0.0,0.0,318.89650000000006,320.0
1238,RegionB,407.47229955,76.4335,331.03879955,0.0,76.4335,0.0,0.0,0.0,0.0,331.03879955,320.0
1239,RegionB,369.27360000000004,67.6512,301.6224,0.0,67.6512,0.0,0.0,0.0,0.0,301.6224,320.0
1240,RegionB,329.45130000000006,59.2533,270.19800000000004,0.0,59.2533,-0.0,0.0,0.0,0.0,270.19800000000004,320.0
1241,RegionB,279.68850045000005,48.8625,140.82600045000004,0.0,48.8625,0.0,0.0,90.0,0.0,140.82600045000004,222.17391304347825
1242,RegionB,271.377,49.4104,131.9666,0.0,49.4104,0.0,0.0,90.0,0.0,131.9666,124.34782608695652
1243,RegionB,259.47449955,47.7272,126.78729955000001,0.0,47.7272,0.0,0.0,84.96,0.0,126.78729955000001,32.0
1244,RegionB,315.1575,50.6878,264.46970000000005,0.0,50.6878,0.0,0.0,0.0,0.0,264.46970000000005,32.0
1245,RegionB,354.34800000000007,55.9487,298.39930000000004,0.0,55.9487,0.0,0.0,0.0,0.0,298.39930000000004,32.0
1246,RegionB,369.4005,107.5304,261.87010000000004,0.0,107.5304,0.0,0.0,0.0,0.0,261.87010000000004,32.0
1247,RegionB,453.37140045,118.7975,334.57390045,0.0,118.7975,-0.0,0.0,0.0,0.0,334.57390045,32.0
1248,RegionB,440.4645,118.9373,321.5272,0.0,118.9373,0.0,0.0,0.0,0.0,321.5272,32.0
1249,RegionB,495.2232,124.8624,370.36080000000004,0.0,124.8624,0.0,0.0,0.0,0.0,370.36080000000004,32.0
1250,RegionB,464.25825000000003,79.704,384.55425,0.0,79.704,0.0,0.0,0.0,0.0,384.55425,32.0
1251,RegionB,472.89105045,79.704,432.86446980483873,0.0,40.02658064516127,39.677419354838726,0.0,0.0,0.0,432.86446980483873,68.90000000000002
1252,RegionB,496.17720045,79.704,506.47320045,0.0,0.0,79.704,10.296000000000006,0.0,0.0,506.47320045,152.60000000000002
1253,RegionB,494.58779955000006,79.704,504.88379955000005,0.0,0.0,79.704,10.296000000000006,0.0,0.0,504.88379955000005,236.3
1254,RegionB,487.41885,79.704,497.71485,0.0,0.0,79.704,10.296000000000006,0.0,0.0,497.71485,320.0
1255,RegionB,490.91760045000007,79.704,411.21360045000006,0.0,79.704,0.0,0.0,0.0,0.0,411.21360045000006,320.0
1256,RegionB,475.70804955,79.704,396.00404955,0.0,79.704,0.0,0.0,0.0,0.0,396.00404955,320.0
1257,RegionB,488.17080000000004,83.8298,404.341,0.0,83.8298,0.0,0.0,0.0,0.0,404.341,320.0
1258,RegionB,507.71880000000004,87.6744,420.04440000000005,0.0,87.6744,0.0,0.0,0.0,0.0,420.04440000000005,320.0
1259,RegionB,506.94615045000006,90.9758,415.97035045000007,0.0,90.9758,0.0,0.0,0.0,0.0,415.97035045000007,320.0
1260,RegionB,422.78264955,78.466,344.31664954999997,0.0,78.466,0.0,0.0,0.0,0.0,344.31664954999997,320.0
1261,RegionB,434.45609955,80.8499,353.60619955,0.0,80.8499,0.0,0.0,0.0,0.0,353.60619955,320.0
1262,RegionB,426.23955,79.6848,346.55475,0.0,79.6848,0.0,0.0,0.0,0.0,346.55475,320.0
1263,RegionB,353.17124955,69.7951,283.37614955000004,0.0,69.7951,0.0,0.0,0.0,0.0,283.37614955000004,320.0
1264,RegionB,320.43960045,59.624,260.81560045,0.0,59.624,-0.0,0.0,0.0,0.0,260.81560045,320.0
1265,RegionB,327.61439955000003,56.6981,180.91629955000002,0.0,56.6981,0.0,0.0,90.0,0.0,180.91629955000002,222.17391304347825
1266,RegionB,279.747,48.76,140.98700000000002,0.0,48.76,0.0,0.0,90.0,0.0,140.98700000000002,124.34782608695652
1267,RegionB,308.88405,51.6439,172.28015,0.0,51.6439,0.0,0.0,84.96,0.0,172.28015,32.0
1268,RegionB,318.54509955,50.7262,267.81889954999997,0.0,50.7262,0.0,0.0,0.0,0.0,267.81889954999997,32.0
1269,RegionB,314.7795,50.2463,264.53319999999997,0.0,50.2463,0.0,0.0,-0.0,0.0,264.53319999999997,32.0
1270,RegionB,308.313,101.42099999999999,206.892,0.0,101.42099999999999,0.0,0.0,-0.0,0.0,206.892,32.0
1271,RegionB,362.28555045,111.2747,251.01085045000002,0.0,111.2747,0.0,0.0,0.0,0.0,251.01085045000002,32.0
1272,RegionB,390.67289955000007,118.3844,272.2884995500001,0.0,118.3844,0.0,0.0,0.0,0.0,272.2884995500001,32.0
1273,RegionB,480.1626,129.204,350.9586,0.0,129.204,0.0,0.0,0.0,0.0,350.9586,32.0
1274,RegionB,478.04940045,79.704,398.34540045,0.0,79.704,0.0,0.0,0.0,0.0,398.34540045,32.0
1275,RegionB,481.88880045,79.704,441.86221980483873,0.0,40.02658064516127,39.677419354838726,0.0,0.0,0.0,441.86221980483873,68.90000000000002
1276,RegionB,480.47715,79.704,490.77315,0.0,0.0,79.704,10.296000000000006,0.0,0.0,490.77315,152.60000000000002
1277,RegionB,490.1904,79.704,500.4864,0.0,0.0,79.704,10.296000000000006,0.0,0.0,500.4864,236.3
1278,RegionB,487.7604,79.704,498.0564,0.0,0.0,79.704,10.296000000000006,0.0,0.0,498.0564,320.0
1279,RegionB,486.78975,79.704,407.08575,0.0,79.704,0.0,0.0,-0.0,0.0,407.08575,320.0
1280,RegionB,487.54710000000006,79.704,407.84310000000005,0.0,79.704,0.0,0.0,0.0,0.0,407.84310000000005,320.0
1281,RegionB,485.64720045000007,83.8298,401.81740045000004,0.0,83.8298,0.0,0.0,0.0,0.0,401.81740045000004,320.0
1282,RegionB,502.37729955000003,87.6744,414.70289955000004,0.0,87.6744,0.0,0.0,0.0,0.0,414.70289955000004,320.0
1283,RegionB,468.86759955,85.1234,383.74419955,0.0,85.1234,0.0,0.0,0.0,0.0,383.74419955,320.0
1284,RegionB,482.2659,88.5035,393.76239999999996,0.0,88.5035,0.0,0.0,0.0,0.0,393.76239999999996,320.0
1285,RegionB,420.7653,80.5315,340.23380000000003,0.0,80.5315,0.0,0.0,0.0,0.0,340.23380000000003,320.0
1286,RegionB,410.59035000000006,76.1759,334.41445000000004,0.0,76.1759,0.0,0.0,0.0,0.0,334.41445000000004,320.0
1287,RegionB,385.06815045,72.1419,312.92625045,0.0,72.1419,0.0,0.0,0.0,0.0,312.92625045,320.0
1288,RegionB,327.35835045,61.3321,266.02625045,0.0,61.3321,-0.0,0.0,0.0,0.0,266.02625045,320.0
1289,RegionB,287.99189955,52.4059,145.58599955000003,0.0,52.4059,0.0,0.0,90.0,0.0,145.58599955000003,222.17391304347825
1290,RegionB,250.12080045000002,48.2476,111.87320045000001,0.0,48.2476,0.0,0.0,90.0,0.0,111.87320045000001,124.34782608695652
1291,RegionB,242.23499955000003,45.1991,112.07589955000002,0.0,45.1991,0.0,0.0,84.96,0.0,112.07589955000002,32.0
1292,RegionB,295.9119,48.7316,247.1803,0.0,48.7316,0.0,0.0,0.0,0.0,247.1803,32.0
1293,RegionB,337.07610000000005,51.9554,285.12070000000006,0.0,51.9554,0.0,0.0,0.0,0.0,285.12070000000006,32.0
1294,RegionB,423.44325045000005,114.7415,308.7017504500001,0.0,114.7415,0.0,0.0,0.0,0.0,308.7017504500001,32.0
1295,RegionB,377.61075045,111.6128,265.99795045,0.0,111.6128,-0.0,0.0,0.0,0.0,265.99795045,32.0
1296,RegionB,451.99710045,122.0497,329.94740045000003,0.0,122.0497,0.0,0.0,0.0,0.0,329.94740045000003,32.0
1297,RegionB,458.3929495500001,122.7544,335.6385495500001,0.0,122.7544,0.0,0.0,0.0,0.0,335.6385495500001,32.0
1298,RegionB,468.96120045000004,79.704,389.25720045,0.0,79.704,0.0,0.0,0.0,0.0,389.25720045,32.0
1299,RegionB,465.6474,79.704,427.3949198048387,0.0,38.25248019516129,41.4515198048387,0.0,0.0,0.0,427.3949198048387,70.5499134185
1300,RegionB,468.47204955,79.704,478.76804955,0.0,0.0,79.704,10.296000000000006,0.0,0.0,478.76804955,154.2499134185
1301,RegionB,506.83499955,79.704,517.1309995500001,0.0,0.0,79.704,10.296000000000006,0.0,0.0,517.1309995500001,237.9499134185
1302,RegionB,511.47810045,79.704,520.0,0.0,0.0,79.704,8.521899550000015,0.0,0.0,520.0,320.0
1303,RegionB,514.5471,79.704,434.8431,0.0,79.704,0.0,0.0,0.0,0.0,434.8431,320.0
1304,RegionB,518.5606500000001,79.704,438.8566500000001,0.0,79.704,0.0,0.0,0.0,0.0,438.8566500000001,320.0
1305,RegionB,518.01164955,83.8298,434.18184955000004,0.0,83.8298,0.0,0.0,0.0,0.0,434.18184955000004,320.0
1306,RegionB,509.4441,87.6744,421.7697,0.0,87.6744,0.0,0.0,0.0,0.0,421.7697,320.0
1307,RegionB,474.21405045000006,87.065,387.14905045000006,0.0,87.065,-0.0,0.0,0.0,0.0,387.14905045000006,320.0
1308,RegionB,431.67465000000004,82.227,349.44765000000007,0.0,82.227,0.0,0.0,0.0,0.0,349.44765000000007,320.0
1309,RegionB,411.41834955,80.2874,331.13094955,0.0,80.2874,0.0,0.0,0.0,0.0,331.13094955,320.0
1310,RegionB,410.9859000000001,79.6097,331.37620000000004,0.0,79.6097,0.0,0.0,0.0,0.0,331.37620000000004,320.0
1311,RegionB,372.07529955,71.7587,300.31659955,0.0,71.7587,0.0,0.0,0.0,0.0,300.31659955,320.0
1312,RegionB,303.22440045,57.7542,245.47020045000002,0.0,57.7542,0.0,0.0,0.0,0.0,245.47020045000002,320.0
1313,RegionB,284.18445,51.1832,233.00125000000003,0.0,51.1832,0.0,0.0,0.0,0.0,233.00125000000003,320.0
1314,RegionB,279.22634955,47.9492,231.27714955000002,0.0,47.9492,0.0,0.0,0.0,0.0,231.27714955000002,320.0
1315,RegionB,308.92050000000006,50.9496,173.0109000000001,0.0,50.9496,0.0,0.0,84.95999999999998,0.0,173.0109000000001,227.6521739130435
1316,RegionB,314.0181,49.9102,174.10789999999997,0.0,49.9102,0.0,0.0,90.0,0.0,174.10789999999997,129.82608695652175
1317,RegionB,375.49800045,59.1806,226.31740045000004,0.0,59.1806,0.0,0.0,90.0,0.0,226.31740045000004,32.0
1318,RegionB,384.59340000000003,109.7599,274.8335,0.0,109.7599,-0.0,0.0,0.0,0.0,274.8335,32.0
1319,RegionB,377.25300045,109.3023,267.95070045,0.0,109.3023,0.0,0.0,0.0,0.0,267.95070045,32.0
1320,RegionB,442.45530045000004,118.8866,413.56870045000005,0.0,28.8866,90.0,0.0,0.0,0.0,413.56870045000005,115.7
1321,RegionB,489.7773,125.474,454.30330000000004,0.0,35.474000000000004,90.0,0.0,0.0,0.0,454.30330000000004,199.4
1322,RegionB,515.4894,79.704,520.0,0.0,0.0,79.704,4.510599999999968,0.0,0.0,520.0,277.71957799999996
1323,RegionB,505.0602004500001,79.704,470.81901980483883,0.0,34.241180645161236,45.46281935483876,0.0,0.0,0.0,470.81901980483883,320.0
1324,RegionB,497.20770000000005,79.704,417.50370000000004,0.0,79.704,-0.0,0.0,0.0,0.0,417.50370000000004,320.0
1325,RegionB,507.4947000000001,79.704,427.7907000000001,0.0,79.704,0.0,0.0,0.0,0.0,427.7907000000001,320.0
1326,RegionB,509.112,79.704,429.408,0.0,79.704,0.0,0.0,0.0,0.0,429.408,320.0
1327,RegionB,501.95700000000005,79.704,422.25300000000004,0.0,79.704,-0.0,0.0,0.0,0.0,422.25300000000004,320.0
1328,RegionB,495.01800000000003,79.704,415.314,0.0,79.704,0.0,0.0,0.0,0.0,415.314,320.0
1329,RegionB,494.11799955000004,83.8298,410.28819955000006,0.0,83.8298,-0.0,0.0,0.0,0.0,410.28819955000006,320.0
1330,RegionB,494.8960504500001,87.6744,407.2216504500001,0.0,87.6744,0.0,0.0,0.0,0.0,407.2216504500001,320.0
1331,RegionB,497.17439955000003,90.9758,406.19859955000004,0.0,90.9758,0.0,0.0,0.0,0.0,406.19859955000004,320.0
1332,RegionB,384.65955,77.5062,307.15335000000005,0.0,77.5062,0.0,0.0,0.0,0.0,307.15335000000005,320.0
1333,RegionB,370.79865045,81.619,289.17965045000005,0.0,81.619,0.0,0.0,0.0,0.0,289.17965045000005,320.0
1334,RegionB,334.48635045000003,75.9329,258.55345045,0.0,75.9329,0.0,0.0,0.0,0.0,258.55345045,320.0
1335,RegionB,318.42810045000004,70.3776,248.05050045000004,0.0,70.3776,0.0,0.0,0.0,0.0,248.05050045000004,320.0
1336,RegionB,279.19799955,59.7708,219.42719955,0.0,59.7708,0.0,0.0,0.0,0.0,219.42719955,320.0
1337,RegionB,265.20794955,50.9751,214.23284955000003,0.0,50.9751,0.0,0.0,0.0,0.0,214.23284955000003,320.0
1338,RegionB,287.01135,52.0923,234.91905,0.0,52.0923,0.0,0.0,0.0,0.0,234.91905,320.0
1339,RegionB,261.9567,47.6036,129.39310000000003,0.0,47.6036,0.0,0.0,84.95999999999998,0.0,129.39310000000003,227.6521739130435
1340,RegionB,295.96410045,51.2649,154.69920044999998,0.0,51.2649,0.0,0.0,90.0,0.0,154.69920044999998,129.82608695652175
1341,RegionB,336.54780045,56.7871,189.76070045,0.0,56.7871,0.0,0.0,90.0,0.0,189.76070045,32.0
1342,RegionB,388.96784955,113.7958,275.17204955,0.0,113.7958,-0.0,0.0,0.0,0.0,275.17204955,32.0
1343,RegionB,443.97899955,119.6642,324.31479955000003,0.0,119.6642,0.0,0.0,0.0,0.0,324.31479955000003,32.0
1344,RegionB,449.6283,123.2626,416.3657,0.0,33.262600000000006,90.0,0.0,0.0,0.0,416.3657,115.7
1345,RegionB,440.17425000000003,125.1581,405.01615000000004,0.0,35.158100000000005,90.0,0.0,0.0,0.0,405.01615000000004,199.4
1346,RegionB,452.93130045,79.704,463.22730045,0.0,0.0,79.704,10.296000000000006,0.0,0.0,463.22730045,283.1
1347,RegionB,474.93719955000006,79.704,434.9106189048387,0.0,40.02658064516131,39.67741935483868,0.0,0.0,0.0,434.9106189048387,320.0
1348,RegionB,480.34799955000005,79.704,400.64399955000005,0.0,79.704,-0.0,0.0,0.0,0.0,400.64399955000005,320.0
1349,RegionB,475.62390000000005,79.704,395.91990000000004,0.0,79.704,0.0,0.0,0.0,0.0,395.91990000000004,320.0
1350,RegionB,491.5566,79.704,411.8526,0.0,79.704,0.0,0.0,0.0,0.0,411.8526,320.0
1351,RegionB,506.1555,79.704,426.4515,0.0,79.704,-0.0,0.0,0.0,0.0,426.4515,320.0
1352,RegionB,518.2663500000001,79.704,438.5623500000001,0.0,79.704,0.0,0.0,0.0,0.0,438.5623500000001,320.0
1353,RegionB,505.71900045000007,83.8298,421.8892004500001,0.0,83.8298,-0.0,0.0,0.0,0.0,421.8892004500001,320.0
1354,RegionB,508.22235000000006,87.6744,420.54795000000007,0.0,87.6744,0.0,0.0,0.0,0.0,420.54795000000007,320.0
1355,RegionB,494.0649,87.6775,406.3874,0.0,87.6775,0.0,0.0,0.0,0.0,406.3874,320.0
1356,RegionB,470.4088500000001,85.4865,384.92235000000005,0.0,85.4865,0.0,0.0,0.0,0.0,384.92235000000005,320.0
1357,RegionB,450.1386,85.5088,364.6298,0.0,85.5088,0.0,0.0,0.0,0.0,364.6298,320.0
1358,RegionB,347.62095000000005,77.2621,270.3588500000001,0.0,77.2621,0.0,0.0,0.0,0.0,270.3588500000001,320.0
1359,RegionB,288.70965,67.9411,220.76855,0.0,67.9411,0.0,0.0,0.0,0.0,220.76855,320.0
1360,RegionB,273.7935,63.4608,210.3327,0.0,63.4608,0.0,0.0,0.0,0.0,210.3327,320.0
1361,RegionB,224.62424955,52.2163,172.40794955,0.0,52.2163,0.0,0.0,0.0,0.0,172.40794955,320.0
1362,RegionB,246.38489955,53.4154,192.96949955,0.0,53.4154,0.0,0.0,0.0,0.0,192.96949955,320.0
1363,RegionB,274.0014,49.9315,139.1099,0.0,49.9315,0.0,0.0,84.95999999999998,0.0,139.1099,227.6521739130435
1364,RegionB,303.9633,49.5821,164.3812,0.0,49.5821,0.0,0.0,90.0,0.0,164.3812,129.82608695652175
1365,RegionB,318.82500045,51.8643,176.96070045,0.0,51.8643,0.0,0.0,90.0,0.0,176.96070045,32.0
1366,RegionB,361.15020045,108.45179999999999,252.69840045,0.0,108.45179999999999,-0.0,0.0,0.0,0.0,252.69840045,32.0
1367,RegionB,420.0525,117.0256,303.0269,0.0,117.0256,0.0,0.0,0.0,0.0,303.0269,32.0
1368,RegionB,429.73875000000004,118.0888,401.64995000000005,0.0,28.088800000000006,90.0,0.0,0.0,0.0,401.64995000000005,115.7
1369,RegionB,445.6755,126.7963,408.87919999999997,0.0,36.7963,90.0,0.0,0.0,0.0,408.87919999999997,199.4
1370,RegionB,449.64315000000005,79.704,459.93915000000004,0.0,0.0,79.704,10.296000000000006,0.0,0.0,459.93915000000004,283.1
1371,RegionB,426.4920000000001,79.704,386.46541935483873,0.0,40.02658064516131,39.67741935483868,0.0,0.0,0.0,386.46541935483873,320.0
1372,RegionB,442.0332000000001,79.704,362.32920000000007,0.0,79.704,-0.0,0.0,0.0,0.0,362.32920000000007,320.0
1373,RegionB,463.98059955,79.704,384.27659955,0.0,79.704,0.0,0.0,0.0,0.0,384.27659955,320.0
1374,RegionB,500.499,79.704,420.795,0.0,79.704,0.0,0.0,0.0,0.0,420.795,320.0
1375,RegionB,510.38279955,79.704,430.67879955,0.0,79.704,0.0,0.0,-0.0,0.0,430.67879955,320.0
1376,RegionB,512.64765,79.704,432.94365,0.0,79.704,0.0,0.0,-0.0,0.0,432.94365,320.0
1377,RegionB,484.28235045,83.8298,400.45255045,0.0,83.8298,0.0,0.0,-0.0,0.0,400.45255045,320.0
1378,RegionB,452.13075045000005,87.6744,364.45635045000006,0.0,87.6744,0.0,0.0,-0.0,0.0,364.45635045000006,320.0
1379,RegionB,426.66975045000004,88.9557,337.71405045000006,0.0,88.9557,0.0,0.0,-0.0,0.0,337.71405045000006,320.0
1380,RegionB,412.28639955000006,83.2079,329.07849955000006,0.0,83.2079,-0.0,0.0,0.0,0.0,329.07849955000006,320.0
1381,RegionB,399.86055,78.5405,321.32005,0.0,78.5405,0.0,0.0,0.0,0.0,321.32005,320.0
1382,RegionB,395.66565045000004,77.4222,318.24345045000007,0.0,77.4222,0.0,0.0,0.0,0.0,318.24345045000007,320.0
1383,RegionB,348.37469955000006,66.7192,281.65549955000006,0.0,66.7192,0.0,0.0,0.0,0.0,281.65549955000006,320.0
1384,RegionB,269.37269955000005,57.5927,211.77999955000004,0.0,57.5927,0.0,0.0,0.0,0.0,211.77999955000004,320.0
1385,RegionB,271.08000000000004,54.6456,126.43440000000004,0.0,54.6456,0.0,0.0,90.0,0.0,126.43440000000004,222.17391304347825
1386,RegionB,294.77564955,53.3063,151.46934955000003,0.0,53.3063,0.0,0.0,90.0,0.0,151.46934955000003,124.34782608695652
1387,RegionB,292.10669955000003,49.1691,157.97759955000004,0.0,49.1691,0.0,0.0,84.96,0.0,157.97759955000004,32.0
1388,RegionB,313.06949955000005,49.975,263.09449955,0.0,49.975,0.0,0.0,0.0,0.0,263.09449955,32.0
1389,RegionB,368.29799955000004,58.6399,309.65809955000003,0.0,58.6399,0.0,0.0,0.0,0.0,309.65809955000003,32.0
1390,RegionB,367.65090000000004,108.4012,259.2497,0.0,108.4012,0.0,0.0,0.0,0.0,259.2497,32.0
1391,RegionB,393.78150000000005,112.4026,281.37890000000004,0.0,112.4026,-0.0,0.0,0.0,0.0,281.37890000000004,32.0
1392,RegionB,465.20595000000003,122.4729,342.73305000000005,0.0,122.4729,0.0,0.0,0.0,0.0,342.73305000000005,32.0
1393,RegionB,494.16975045000004,126.2961,367.87365045,0.0,126.2961,0.0,0.0,0.0,0.0,367.87365045,32.0
1394,RegionB,516.96134955,79.704,439.7412689048387,0.0,77.22008064516127,2.483919354838712,0.0,0.0,0.0,439.7412689048387,34.310045
1395,RegionB,518.9913,79.704,520.0,0.0,0.0,79.704,1.0086999999999904,0.0,0.0,520.0,109.37285599999998
1396,RegionB,521.5968,79.704,520.0,0.0,1.596800000000016,78.10719999999998,0.0,0.0,0.0,520.0,182.01255199999997
1397,RegionB,524.8719,79.704,520.0,0.0,4.871899999999968,74.83210000000003,0.0,0.0,0.0,520.0,251.606405
1398,RegionB,526.1625,79.704,520.0,0.0,6.1625000000000085,73.54149999999998,0.0,0.0,0.0,520.0,320.0
1399,RegionB,525.879,79.704,446.175,0.0,79.704,0.0,0.0,-0.0,0.0,446.175,320.0
1400,RegionB,524.5199995500001,79.704,444.8159995500001,0.0,79.704,0.0,0.0,0.0,0.0,444.8159995500001,320.0
1401,RegionB,521.78400045,83.8298,437.95420045000003,0.0,83.8298,0.0,0.0,0.0,0.0,437.95420045000003,320.0
1402,RegionB,525.231,87.6744,437.5566,0.0,87.6744,0.0,0.0,0.0,0.0,437.5566,320.0
1403,RegionB,456.9723,78.8434,378.12890000000004,0.0,78.8434,0.0,0.0,0.0,0.0,378.12890000000004,320.0
1404,RegionB,450.14805,81.9236,368.22445000000005,0.0,81.9236,0.0,0.0,0.0,0.0,368.22445000000005,320.0
1405,RegionB,427.59630000000004,77.6011,349.99520000000007,0.0,77.6011,0.0,0.0,0.0,0.0,349.99520000000007,320.0
1406,RegionB,409.84694955000003,78.013,331.83394955000006,0.0,78.013,0.0,0.0,0.0,0.0,331.83394955000006,320.0
1407,RegionB,386.1422995500001,73.5032,312.6390995500001,0.0,73.5032,0.0,0.0,0.0,0.0,312.6390995500001,320.0
